failure,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_14,xmeas_15,xmeas_17,xmeas_18,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_4,xmv_10
0.0,good_500,341,0.28714,3652.5,4521.5,27.097,42.334,2695.7,75.146,120.39,0.34166,80.655,49.64,25.096,49.981,22.268,65.946,338.93,94.495,77.779,31.951,8.7988,26.475,6.9803,18.908,1.6611,32.801,13.943,23.66,1.2887,19.394,2.2691,4.8532,2.3642,0.012776,0.85897,0.08133,53.956,45.396,63.375,53.809,61.397,41.406
0.0,good_500,342,0.28331,3652.0,4536.8,26.818,42.497,2691.9,75.808,120.36,0.34458,80.361,48.276,26.667,51.451,22.912,66.035,337.65,94.648,77.051,31.951,8.7988,26.475,6.9803,18.908,1.6611,32.801,13.943,23.66,1.2887,19.394,2.2691,4.8532,2.3642,0.012776,0.85897,0.08133,53.956,45.396,63.383,53.626,59.858,40.5
0.0,good_500,343,0.28368,3658.4,4510.5,26.61,42.318,2694.4,74.608,120.39,0.34273,80.529,50.115,26.149,50.808,23.103,66.061,338.46,94.643,77.329,32.158,8.8496,25.941,6.7074,18.713,1.6719,33.012,14.02,23.932,1.3001,18.641,2.2827,4.8449,2.2697,0.012776,0.85897,0.08133,53.956,45.396,62.253,53.688,61.765,40.596
0.0,good_500,344,0.28214,3616.8,4529.8,26.842,42.631,2693.4,74.734,120.39,0.34747,80.446,49.539,23.725,49.954,22.682,66.072,338.01,94.733,77.297,32.158,8.8496,25.941,6.7074,18.713,1.6719,33.012,14.02,23.932,1.3001,18.641,2.2827,4.8449,2.2697,0.012776,0.85897,0.08133,53.956,45.396,62.969,53.457,59.445,40.223
0.0,good_500,345,0.26704,3703.9,4487.2,27.089,42.462,2692.4,73.783,120.41,0.35515,80.36,48.656,25.199,47.197,23.44,66.052,338.17,94.694,77.125,31.456,8.9896,26.281,6.9486,18.773,1.6214,32.329,13.861,23.498,1.0963,18.855,2.3034,4.8157,2.2157,0.012776,0.85897,0.08133,53.956,45.396,63.899,54.441,61.129,40.895
0.0,good_500,346,0.26374,3718.1,4551.6,27.093,42.474,2691.9,74.217,120.41,0.35154,80.31,50.148,25.236,51.814,22.898,66.062,338.25,94.568,77.122,31.456,8.9896,26.281,6.9486,18.773,1.6214,32.329,13.861,23.498,1.0963,18.855,2.3034,4.8157,2.2157,0.011337,0.86691,0.10357,52.911,42.494,63.654,53.67,60.458,41.923
0.0,good_500,347,0.33675,3663.9,4509.4,26.863,42.397,2693.0,74.297,120.41,0.33887,80.269,51.763,24.771,49.06,24.078,66.024,338.71,94.7,77.438,32.185,9.0071,26.368,6.9984,18.717,1.6576,32.758,13.841,23.899,1.2784,19.234,2.2864,4.9236,2.3139,0.011337,0.86691,0.10357,52.911,42.494,62.522,54.033,63.307,40.918
0.0,good_500,348,0.33465,3670.9,4506.3,26.825,41.902,2696.3,74.704,120.41,0.33611,80.575,49.706,25.675,49.793,23.111,66.071,338.86,94.41,77.859,32.185,9.0071,26.368,6.9984,18.717,1.6576,32.758,13.841,23.899,1.2784,19.234,2.2864,4.9236,2.3139,0.011337,0.86691,0.10357,52.911,42.494,62.401,54.069,61.731,40.85
0.0,good_500,349,0.26803,3651.7,4526.3,26.676,42.234,2697.6,74.846,120.41,0.33572,80.635,50.339,25.873,49.519,23.757,66.184,339.48,94.678,77.53,31.956,8.9351,26.646,6.9958,19.07,1.6579,32.865,13.895,23.556,1.171,19.391,2.2906,4.962,2.4171,0.011337,0.86691,0.10357,52.911,42.494,62.209,53.971,61.694,41.255
0.0,good_500,350,0.27128,3613.3,4570.7,26.777,42.462,2697.2,74.598,120.41,0.3364,80.629,48.278,25.923,50.869,22.937,66.251,338.85,94.603,77.411,31.956,8.9351,26.646,6.9958,19.07,1.6579,32.865,13.895,23.556,1.171,19.391,2.2906,4.962,2.4171,0.011337,0.86691,0.10357,52.911,42.494,62.869,53.44,61.956,40.834
0.0,good_500,351,0.29194,3621.7,4509.5,26.545,42.27,2695.9,74.433,120.38,0.34601,80.55,49.564,24.798,48.955,22.889,66.307,339.23,94.67,77.376,32.407,8.8944,25.531,7.0179,19.048,1.6547,32.69,13.748,23.344,1.4245,19.389,2.3097,4.9731,2.2805,0.012166,0.85052,0.092665,53.666,43.818,62.639,53.289,62.661,40.03
0.0,good_500,352,0.29393,3655.8,4475.4,26.592,42.267,2695.2,75.897,120.4,0.34216,80.254,49.948,27.277,49.289,21.978,66.302,339.73,94.749,77.061,32.407,8.8944,25.531,7.0179,19.048,1.6547,32.69,13.748,23.344,1.4245,19.389,2.3097,4.9731,2.2805,0.012166,0.85052,0.092665,53.666,43.818,62.053,53.696,64.149,40.736
0.0,good_500,353,0.24929,3633.3,4474.7,26.362,42.505,2694.9,74.577,120.4,0.32916,80.153,50.866,24.608,48.129,22.293,66.255,339.91,94.774,76.919,32.177,8.8328,25.977,6.9831,18.515,1.7063,32.465,13.767,23.247,1.1714,18.686,2.2505,4.9557,2.3102,0.012166,0.85052,0.092665,53.666,43.818,62.128,53.71,61.874,40.505
0.0,good_500,354,0.24973,3604.5,4527.1,27.117,42.114,2694.3,74.386,120.37,0.32921,80.101,49.096,23.414,50.165,23.566,66.177,340.0,94.854,77.215,32.177,8.8328,25.977,6.9831,18.515,1.7063,32.465,13.767,23.247,1.1714,18.686,2.2505,4.9557,2.3102,0.012166,0.85052,0.092665,53.666,43.818,62.623,53.083,60.946,39.555
0.0,good_500,355,0.27009,3640.3,4510.1,26.74,42.206,2698.5,75.304,120.43,0.33323,80.297,50.734,25.851,49.496,24.379,66.213,340.6,94.729,77.227,31.913,8.7716,26.263,6.8457,19.125,1.6516,33.604,13.786,23.481,1.3994,18.597,2.293,4.9119,2.3059,0.012166,0.85052,0.092665,53.666,43.818,62.202,54.594,63.008,41.534
0.0,good_500,356,0.27039,3636.4,4584.3,27.228,42.149,2702.5,74.364,120.37,0.33284,80.609,49.788,25.122,49.764,22.576,66.301,340.58,94.584,77.868,31.913,8.7716,26.263,6.8457,19.125,1.6516,33.604,13.786,23.481,1.3994,18.597,2.293,4.9119,2.3059,0.011261,0.86277,0.10338,53.171,44.002,62.269,53.706,60.721,40.394
0.0,good_500,357,0.29612,3680.4,4452.3,26.638,42.463,2701.2,74.997,120.42,0.32846,80.408,49.121,26.068,49.428,21.961,66.403,340.69,94.555,76.848,32.0,9.0667,26.356,6.678,19.096,1.6493,32.804,13.804,23.39,1.2012,19.067,2.3072,4.7745,2.3694,0.011261,0.86277,0.10338,53.171,44.002,62.686,53.782,60.949,41.141
0.0,good_500,358,0.29768,3638.1,4426.1,26.784,42.454,2698.0,74.265,120.4,0.32939,79.997,49.133,26.333,50.813,22.564,66.36,340.69,94.658,76.75,32.0,9.0667,26.356,6.678,19.096,1.6493,32.804,13.804,23.39,1.2012,19.067,2.3072,4.7745,2.3694,0.011261,0.86277,0.10338,53.171,44.002,63.414,54.095,59.881,40.87
0.0,good_500,359,0.2923,3715.3,4469.2,26.911,42.43,2699.4,74.922,120.42,0.33356,80.051,50.043,24.533,50.455,23.878,66.254,341.11,94.421,77.736,32.422,8.91,26.138,6.7441,19.06,1.6786,32.361,13.784,23.368,1.2065,18.676,2.284,4.8964,2.4039,0.011261,0.86277,0.10338,53.171,44.002,63.669,53.593,59.761,41.475
0.0,good_500,360,0.29476,3720.9,4455.0,26.929,42.257,2702.0,74.336,120.43,0.33214,80.419,49.566,22.743,52.021,22.752,66.367,341.72,94.441,77.381,32.422,8.91,26.138,6.7441,19.06,1.6786,32.361,13.784,23.368,1.2065,18.676,2.284,4.8964,2.4039,0.011261,0.86277,0.10338,53.171,44.002,63.573,53.762,61.531,42.507
0.0,good_500,361,0.25337,3703.3,4422.9,26.962,42.552,2699.7,75.024,120.41,0.33263,80.43,50.549,24.984,47.653,22.452,66.426,341.61,94.255,77.398,32.075,9.0917,25.795,7.1229,18.513,1.7044,33.507,13.859,23.987,1.3616,18.93,2.2508,4.7792,2.2877,0.016793,0.85059,0.11426,53.916,43.029,63.458,54.186,61.462,41.552
0.0,good_500,362,0.25072,3683.1,4473.0,27.242,42.179,2696.5,75.187,120.41,0.32979,80.124,50.812,25.11,49.168,24.284,66.489,341.24,94.543,77.145,32.075,9.0917,25.795,7.1229,18.513,1.7044,33.507,13.859,23.987,1.3616,18.93,2.2508,4.7792,2.2877,0.016793,0.85059,0.11426,53.916,43.029,63.806,53.586,62.803,41.894
0.0,good_500,363,0.28429,3630.8,4504.4,26.544,42.575,2697.0,74.406,120.39,0.33928,80.155,49.777,23.871,50.038,22.388,66.493,341.95,94.547,77.422,32.483,8.9515,25.524,6.8524,18.952,1.7195,33.566,14.017,23.423,1.1506,18.943,2.2654,4.9188,2.3438,0.016793,0.85059,0.11426,53.916,43.029,61.334,54.552,61.803,40.52
0.0,good_500,364,0.28174,3601.4,4460.0,26.652,42.291,2699.2,74.553,120.36,0.33913,80.121,50.243,25.586,50.001,21.269,66.508,342.62,94.873,77.057,32.483,8.9515,25.524,6.8524,18.952,1.7195,33.566,14.017,23.423,1.1506,18.943,2.2654,4.9188,2.3438,0.016793,0.85059,0.11426,53.916,43.029,61.839,55.084,59.342,40.577
0.0,good_500,365,0.24468,3659.0,4462.3,26.831,42.666,2699.5,74.861,120.41,0.35894,80.161,49.967,27.064,52.375,22.39,66.5,342.6,94.543,77.554,31.954,8.8137,26.238,6.9353,18.3,1.7281,33.105,13.606,23.611,1.361,18.845,2.3029,4.9509,2.3281,0.016793,0.85059,0.11426,53.916,43.029,63.122,53.984,62.487,40.867
0.0,good_500,366,0.24401,3667.4,4477.0,27.201,42.319,2700.5,75.14,120.39,0.3598,80.356,49.679,26.14,50.217,23.619,66.57,342.52,94.701,77.499,31.954,8.8137,26.238,6.9353,18.3,1.7281,33.105,13.606,23.611,1.361,18.845,2.3029,4.9509,2.3281,0.021266,0.84284,0.10918,53.037,42.685,62.977,53.809,61.874,40.896
0.0,good_500,367,0.29266,3641.8,4567.4,26.874,42.266,2701.9,75.47,120.4,0.31443,80.342,50.922,22.741,50.585,22.303,66.629,342.22,94.406,77.136,32.129,8.9988,26.203,6.734,18.994,1.6786,32.677,13.95,23.268,1.3363,18.933,2.2328,4.7422,2.4045,0.021266,0.84284,0.10918,53.037,42.685,62.68,54.352,60.675,40.341
0.0,good_500,368,0.29661,3637.4,4551.0,26.878,42.276,2701.4,74.949,120.39,0.31448,80.02,49.197,26.507,50.278,23.603,66.643,342.46,94.675,77.144,32.129,8.9988,26.203,6.734,18.994,1.6786,32.677,13.95,23.268,1.3363,18.933,2.2328,4.7422,2.4045,0.021266,0.84284,0.10918,53.037,42.685,62.755,54.549,59.466,40.907
0.0,good_500,369,0.27805,3702.2,4436.4,26.83,42.289,2701.2,75.209,120.43,0.34959,79.949,50.59,26.653,49.143,23.074,66.613,342.8,94.488,77.399,32.506,9.0558,26.21,6.9614,18.504,1.6578,33.453,13.773,23.235,1.222,18.625,2.2888,4.959,2.3716,0.021266,0.84284,0.10918,53.037,42.685,63.45,54.237,57.648,42.07
0.0,good_500,370,0.27702,3670.2,4493.6,26.689,42.31,2701.8,74.705,120.4,0.34939,80.164,49.118,26.116,50.3,22.996,66.586,342.72,94.485,77.803,32.506,9.0558,26.21,6.9614,18.504,1.6578,33.453,13.773,23.235,1.222,18.625,2.2888,4.959,2.3716,0.021266,0.84284,0.10918,53.037,42.685,64.0,53.552,60.748,41.1
0.0,good_500,371,0.24185,3641.5,4572.9,26.867,42.038,2702.8,74.868,120.39,0.33043,80.346,48.961,23.102,51.677,23.085,66.675,342.81,94.341,77.329,32.416,8.7632,26.517,6.9299,18.857,1.6396,33.338,13.879,23.75,1.2915,18.724,2.249,4.855,2.2028,0.019318,0.84063,0.094582,52.932,43.225,62.532,53.81,60.935,41.243
0.0,good_500,372,0.24191,3639.2,4497.1,27.01,42.107,2701.4,75.243,120.38,0.33014,80.183,50.087,25.297,50.365,22.551,66.748,342.95,94.701,77.109,32.416,8.7632,26.517,6.9299,18.857,1.6396,33.338,13.879,23.75,1.2915,18.724,2.249,4.855,2.2028,0.019318,0.84063,0.094582,52.932,43.225,62.573,54.718,59.9,41.044
0.0,good_500,373,0.24645,3660.2,4488.0,26.92,42.512,2700.2,74.912,120.38,0.34441,79.999,50.544,25.31,50.702,23.664,66.722,343.38,94.663,77.078,32.502,8.9064,25.846,6.868,18.766,1.6482,33.063,13.952,23.605,1.1737,18.2,2.2993,4.8791,2.3323,0.019318,0.84063,0.094582,52.932,43.225,62.428,53.978,59.611,41.75
0.0,good_500,374,0.24642,3636.1,4501.6,26.878,42.352,2701.1,74.071,120.38,0.34461,80.127,49.227,23.583,50.375,23.667,66.682,342.64,94.621,77.755,32.502,8.9064,25.846,6.868,18.766,1.6482,33.063,13.952,23.605,1.1737,18.2,2.2993,4.8791,2.3323,0.019318,0.84063,0.094582,52.932,43.225,62.842,53.815,61.094,40.928
0.0,good_500,375,0.23599,3636.2,4529.3,27.282,42.51,2702.9,75.227,120.41,0.35317,80.31,51.371,24.221,50.636,23.1,66.762,343.31,94.533,77.514,32.71,8.8446,26.461,6.9876,18.866,1.7107,33.255,13.911,23.549,1.1361,18.433,2.3237,4.9566,2.2878,0.019318,0.84063,0.094582,52.932,43.225,63.366,53.701,60.68,41.072
0.0,good_500,376,0.23511,3674.1,4521.2,26.721,42.857,2702.2,75.794,120.4,0.35237,80.246,50.016,26.194,50.462,22.354,66.802,343.19,94.476,77.401,32.71,8.8446,26.461,6.9876,18.866,1.7107,33.255,13.911,23.549,1.1361,18.433,2.3237,4.9566,2.2878,0.0050162,0.81047,0.098518,54.063,43.206,62.715,53.798,62.164,41.045
0.0,good_500,377,0.21372,3673.0,4494.4,26.881,42.208,2700.6,75.752,120.38,0.34824,80.024,49.166,24.618,49.327,23.563,66.794,343.01,94.631,77.045,32.666,8.9564,26.067,6.8551,18.673,1.6548,33.751,13.862,22.811,1.277,18.203,2.262,4.7799,2.3081,0.0050162,0.81047,0.098518,54.063,43.206,61.641,53.866,61.745,41.217
0.0,good_500,378,0.20965,3614.9,4534.8,26.956,41.98,2699.3,74.887,120.37,0.34556,79.958,50.991,25.062,49.692,23.184,66.728,342.77,94.738,77.275,32.666,8.9564,26.067,6.8551,18.673,1.6548,33.751,13.862,22.811,1.277,18.203,2.262,4.7799,2.3081,0.0050162,0.81047,0.098518,54.063,43.206,62.641,53.383,61.487,40.53
0.0,good_500,379,0.20914,3631.1,4540.3,26.661,41.863,2700.7,75.121,120.41,0.3404,80.004,51.189,25.023,49.678,23.104,66.748,343.19,94.684,77.511,32.148,8.8105,26.187,6.8169,18.588,1.6896,33.411,13.943,23.108,0.96959,18.365,2.2899,4.8158,2.2914,0.0050162,0.81047,0.098518,54.063,43.206,63.488,53.791,60.933,41.705
0.0,good_500,380,0.2112,3671.7,4514.3,27.095,42.228,2702.9,74.627,120.39,0.34204,80.282,50.45,25.936,50.031,24.111,66.757,343.0,94.55,77.558,32.148,8.8105,26.187,6.8169,18.588,1.6896,33.411,13.943,23.108,0.96959,18.365,2.2899,4.8158,2.2914,0.0050162,0.81047,0.098518,54.063,43.206,62.79,54.102,61.445,40.834
0.0,good_500,381,0.25905,3681.4,4520.3,27.131,42.174,2703.6,74.982,120.41,0.35466,80.354,49.844,24.086,49.833,22.621,66.839,342.21,94.525,77.473,32.653,8.9456,26.464,6.9593,18.809,1.6762,32.982,13.898,23.91,1.2516,18.234,2.2809,4.812,2.3111,0.0080448,0.81571,0.098615,52.21,45.097,63.0,54.264,63.061,41.37
0.0,good_500,382,0.25859,3669.2,4495.6,27.017,42.127,2703.0,74.915,120.39,0.35253,80.177,48.59,24.918,51.293,22.894,66.845,342.86,94.495,77.143,32.653,8.9456,26.464,6.9593,18.809,1.6762,32.982,13.898,23.91,1.2516,18.234,2.2809,4.812,2.3111,0.0080448,0.81571,0.098615,52.21,45.097,63.21,54.56,64.354,40.8
0.0,good_500,383,0.2028,3614.5,4503.6,26.749,42.394,2701.0,74.601,120.38,0.34619,79.995,49.331,23.437,50.014,22.836,66.782,342.72,94.605,77.171,32.323,8.8591,26.38,6.9446,18.704,1.6485,33.125,13.857,23.4,1.3526,18.242,2.2857,4.8527,2.3888,0.0080448,0.81571,0.098615,52.21,45.097,62.897,53.934,60.943,40.996
0.0,good_500,384,0.20594,3649.6,4499.3,27.118,42.43,2701.5,74.301,120.39,0.3459,80.063,50.099,25.202,51.47,21.917,66.721,342.88,94.757,77.343,32.323,8.8591,26.38,6.9446,18.704,1.6485,33.125,13.857,23.4,1.3526,18.242,2.2857,4.8527,2.3888,0.0080448,0.81571,0.098615,52.21,45.097,62.292,53.986,62.094,40.766
0.0,good_500,385,0.23623,3629.4,4526.6,26.855,42.515,2705.4,74.483,120.4,0.33911,80.31,49.369,24.625,48.798,22.044,66.698,343.26,94.637,77.914,32.334,8.9399,26.372,6.8937,18.661,1.669,33.001,13.857,23.572,1.1332,18.434,2.2206,4.8976,2.3588,0.0080448,0.81571,0.098615,52.21,45.097,62.704,53.92,61.549,41.069
0.0,good_500,386,0.23565,3652.3,4522.9,26.671,42.493,2707.7,74.87,120.41,0.34442,80.532,50.252,24.861,49.084,23.287,66.759,342.58,94.54,77.999,32.334,8.9399,26.372,6.8937,18.661,1.669,33.001,13.857,23.572,1.1332,18.434,2.2206,4.8976,2.3588,0.019008,0.82486,0.1169,53.422,44.405,62.31,53.964,60.855,41.274
0.0,good_500,387,0.2332,3647.3,4571.1,26.968,42.408,2706.1,74.405,120.4,0.3416,80.233,48.907,25.461,50.687,23.96,66.807,343.22,94.664,77.002,32.125,8.9356,26.316,6.7196,18.483,1.6827,33.048,13.694,23.81,1.4263,18.908,2.2974,4.8029,2.3395,0.019008,0.82486,0.1169,53.422,44.405,62.806,53.51,61.881,41.662
0.0,good_500,388,0.23523,3643.4,4541.4,26.825,42.162,2703.5,75.838,120.4,0.34296,79.959,51.06,24.792,49.35,22.583,66.714,342.4,94.627,77.347,32.125,8.9356,26.316,6.7196,18.483,1.6827,33.048,13.694,23.81,1.4263,18.908,2.2974,4.8029,2.3395,0.019008,0.82486,0.1169,53.422,44.405,62.875,53.865,60.756,40.752
0.0,good_500,389,0.25412,3674.2,4592.3,27.121,42.175,2703.7,74.791,120.41,0.32551,79.864,49.326,28.387,50.797,22.89,66.619,342.63,94.519,77.008,32.19,8.8845,26.387,6.6996,18.626,1.6501,33.095,13.897,23.494,1.202,18.613,2.3138,4.8763,2.2167,0.019008,0.82486,0.1169,53.422,44.405,63.942,53.725,61.092,40.684
0.0,good_500,390,0.25278,3652.3,4525.9,26.793,42.634,2708.2,75.561,120.42,0.32295,80.165,48.831,25.447,49.654,22.386,66.563,343.18,94.424,77.715,32.19,8.8845,26.387,6.6996,18.626,1.6501,33.095,13.897,23.494,1.202,18.613,2.3138,4.8763,2.2167,0.019008,0.82486,0.1169,53.422,44.405,64.319,54.52,61.678,41.678
0.0,good_500,391,0.24581,3704.9,4497.1,26.917,42.607,2705.6,75.098,120.38,0.34722,80.133,48.556,24.164,50.217,23.205,66.602,342.49,94.344,77.207,32.248,8.945,26.213,6.9132,18.335,1.7006,33.297,13.777,23.738,1.2616,18.119,2.3207,4.8111,2.3263,0.018614,0.80855,0.07294,53.572,44.844,63.751,54.551,60.503,41.207
0.0,good_500,392,0.25009,3688.3,4495.0,27.167,42.437,2703.4,74.51,120.44,0.34984,79.973,52.207,25.036,48.544,22.889,66.588,342.64,94.471,77.318,32.248,8.945,26.213,6.9132,18.335,1.7006,33.297,13.777,23.738,1.2616,18.119,2.3207,4.8111,2.3263,0.018614,0.80855,0.07294,53.572,44.844,64.036,54.576,60.36,41.977
0.0,good_500,393,0.24349,3628.6,4505.6,26.934,42.63,2703.7,74.664,120.36,0.33486,80.0,51.187,22.912,50.179,22.479,66.541,343.05,94.496,77.423,32.235,8.9568,26.431,7.0553,18.838,1.6417,33.638,13.709,23.723,1.3045,18.933,2.2687,4.8703,2.2969,0.018614,0.80855,0.07294,53.572,44.844,63.263,55.215,61.465,40.846
0.0,good_500,394,0.24217,3657.8,4581.8,26.894,42.501,2703.9,75.11,120.41,0.33515,79.964,48.962,26.37,49.015,23.601,66.529,342.4,94.667,77.567,32.235,8.9568,26.431,7.0553,18.838,1.6417,33.638,13.709,23.723,1.3045,18.933,2.2687,4.8703,2.2969,0.018614,0.80855,0.07294,53.572,44.844,62.761,54.302,62.319,41.42
0.0,good_500,395,0.24102,3645.5,4433.4,26.889,42.478,2705.9,75.245,120.37,0.32417,80.267,49.163,25.333,50.405,22.429,66.552,342.11,94.47,77.485,32.287,8.9067,26.549,6.9739,18.61,1.6842,32.78,13.836,24.06,1.3165,18.175,2.2999,4.815,2.2077,0.018614,0.80855,0.07294,53.572,44.844,61.629,54.876,62.175,40.405
0.0,good_500,396,0.24297,3675.9,4511.9,26.793,42.059,2706.4,74.866,120.39,0.32349,80.243,49.841,25.228,50.163,22.456,66.592,342.55,94.758,77.477,32.287,8.9067,26.549,6.9739,18.61,1.6842,32.78,13.836,24.06,1.3165,18.175,2.2999,4.815,2.2077,0.010309,0.82724,0.09667,54.041,44.423,61.105,53.937,62.814,41.182
0.0,good_500,397,0.23646,3644.1,4508.6,27.124,42.459,2706.4,74.192,120.37,0.3393,80.064,49.359,23.859,48.065,22.404,66.549,342.16,94.728,77.087,32.451,8.7037,26.425,6.9372,18.704,1.66,33.292,13.776,24.362,1.2614,18.53,2.2609,4.8322,2.1896,0.010309,0.82724,0.09667,54.041,44.423,62.242,54.544,60.529,40.4
0.0,good_500,398,0.23671,3625.2,4494.9,26.912,42.214,2708.5,74.929,120.41,0.3426,80.144,49.943,25.999,51.447,22.571,66.487,342.85,94.66,77.674,32.451,8.7037,26.425,6.9372,18.704,1.66,33.292,13.776,24.362,1.2614,18.53,2.2609,4.8322,2.1896,0.010309,0.82724,0.09667,54.041,44.423,62.567,54.708,59.889,40.695
0.0,good_500,399,0.21735,3638.3,4538.7,26.875,42.276,2709.7,74.631,120.4,0.33003,80.244,49.995,25.217,49.801,23.043,66.517,343.22,94.679,77.323,32.474,8.8445,26.531,6.9019,19.038,1.6653,33.108,13.753,24.073,1.2858,18.55,2.2718,4.7312,2.2953,0.010309,0.82724,0.09667,54.041,44.423,62.595,53.974,59.117,40.925
0.0,good_500,400,0.21834,3659.2,4501.6,26.553,42.025,2706.8,75.101,120.41,0.33264,79.921,51.305,24.742,49.911,24.272,66.45,342.55,94.748,77.018,32.474,8.8445,26.531,6.9019,19.038,1.6653,33.108,13.753,24.073,1.2858,18.55,2.2718,4.7312,2.2953,0.010309,0.82724,0.09667,54.041,44.423,62.235,54.419,62.72,40.131
0.0,good_500,401,0.21414,3641.9,4487.3,27.082,42.797,2707.8,75.43,120.4,0.33196,80.061,48.723,24.729,51.721,22.788,66.396,343.01,94.663,77.435,32.426,9.0157,26.473,6.8283,18.838,1.6828,32.76,13.635,23.741,1.2905,18.22,2.2632,4.7728,2.3016,0.016223,0.8101,0.084962,52.894,43.382,62.807,53.751,61.046,41.282
0.0,good_500,402,0.21318,3644.6,4468.4,26.964,42.392,2706.1,75.355,120.4,0.33075,79.981,50.049,25.736,48.439,22.683,66.393,342.7,94.602,76.925,32.426,9.0157,26.473,6.8283,18.838,1.6828,32.76,13.635,23.741,1.2905,18.22,2.2632,4.7728,2.3016,0.016223,0.8101,0.084962,52.894,43.382,62.76,53.978,61.568,40.884
0.0,good_500,403,0.21538,3653.3,4503.0,27.208,42.383,2705.1,75.395,120.42,0.31856,79.826,51.64,26.228,52.222,23.602,66.307,342.13,94.74,77.079,32.399,8.9635,26.502,6.6641,19.037,1.6637,32.939,13.918,23.504,1.1613,18.712,2.2788,4.8467,2.2157,0.016223,0.8101,0.084962,52.894,43.382,63.272,54.029,58.009,41.004
0.0,good_500,404,0.21636,3664.6,4494.8,26.589,42.1,2706.8,75.454,120.4,0.31623,80.0,49.918,26.705,50.244,21.89,66.285,342.4,94.544,77.398,32.399,8.9635,26.502,6.6641,19.037,1.6637,32.939,13.918,23.504,1.1613,18.712,2.2788,4.8467,2.2157,0.016223,0.8101,0.084962,52.894,43.382,63.077,54.127,62.656,40.866
0.0,good_500,405,0.21222,3681.7,4491.3,26.661,42.536,2705.8,74.196,120.41,0.34711,80.086,49.41,27.477,51.686,21.678,66.316,341.76,94.565,77.6,32.485,8.9549,26.014,6.7904,18.947,1.6572,33.438,13.828,23.96,1.3421,18.686,2.2985,4.7706,2.3444,0.016223,0.8101,0.084962,52.894,43.382,64.353,53.653,63.194,41.56
0.0,good_500,406,0.2158,3679.1,4493.5,26.96,42.213,2704.7,75.395,120.42,0.34702,80.176,49.354,25.026,50.908,23.107,66.337,341.85,94.354,77.415,32.485,8.9549,26.014,6.7904,18.947,1.6572,33.438,13.828,23.96,1.3421,18.686,2.2985,4.7706,2.3444,0.021797,0.81072,0.10432,53.844,43.786,64.397,53.626,60.313,41.976
0.0,good_500,407,0.20641,3672.6,4502.6,26.91,41.898,2704.0,74.048,120.41,0.33803,80.176,49.489,24.311,49.443,22.724,66.355,341.61,94.643,77.095,32.301,8.7722,26.508,6.8206,18.467,1.6275,33.012,14.059,23.789,1.2513,18.504,2.2335,4.9099,2.2812,0.021797,0.81072,0.10432,53.844,43.786,63.546,53.704,60.805,41.703
0.0,good_500,408,0.20504,3703.2,4551.7,26.886,42.217,2701.1,75.171,120.4,0.33705,80.048,49.316,23.937,48.543,23.132,66.333,341.09,94.521,77.323,32.301,8.7722,26.508,6.8206,18.467,1.6275,33.012,14.059,23.789,1.2513,18.504,2.2335,4.9099,2.2812,0.021797,0.81072,0.10432,53.844,43.786,63.02,53.115,63.147,41.34
0.0,good_500,409,0.22186,3665.7,4575.3,26.669,42.54,2701.0,75.078,120.4,0.36467,80.093,50.843,27.009,49.511,22.394,66.287,341.1,94.698,77.38,31.901,8.9809,25.941,7.0006,18.687,1.6542,32.81,13.834,24.234,1.3403,18.316,2.3171,4.8386,2.2428,0.021797,0.81072,0.10432,53.844,43.786,63.472,54.022,61.703,40.455
0.0,good_500,410,0.2208,3673.8,4555.2,26.865,42.544,2699.8,74.524,120.4,0.36253,80.211,49.889,25.571,51.172,22.143,66.297,340.44,94.418,77.435,31.901,8.9809,25.941,7.0006,18.687,1.6542,32.81,13.834,24.234,1.3403,18.316,2.3171,4.8386,2.2428,0.021797,0.81072,0.10432,53.844,43.786,63.332,54.262,60.401,41.161
0.0,good_500,411,0.26298,3623.1,4542.4,26.766,42.131,2702.0,75.678,120.36,0.33748,80.275,48.649,25.857,48.919,22.726,66.259,340.44,94.834,77.536,31.811,8.8975,26.529,6.8943,18.374,1.6709,33.397,13.883,24.189,1.2824,18.632,2.2532,4.7952,2.2105,0.0024024,0.81778,0.096346,53.161,44.222,62.6,53.91,63.762,39.835
0.0,good_500,412,0.25921,3626.9,4543.9,26.88,42.53,2702.1,74.876,120.4,0.33809,80.272,50.684,25.982,50.406,23.299,66.258,340.59,94.602,77.328,31.811,8.8975,26.529,6.8943,18.374,1.6709,33.397,13.883,24.189,1.2824,18.632,2.2532,4.7952,2.2105,0.0024024,0.81778,0.096346,53.161,44.222,62.534,53.892,60.155,41.411
