serial_number,date,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_7,sensor_8,sensor_10,sensor_11,sensor_13,sensor_14,sensor_15,failure
60_good,54,-0.0026,-0.0003,642.25,1588.5,554.72,2388.09,1.3,47.37,2388.1,8137.22,8.4047,0
60_good,55,0.0052,0.0001,642.59,1589.74,554.11,2388.08,1.3,47.48,2388.05,8134.5,8.4028,0
60_good,56,-0.0015,-0.0001,642.57,1589.2,553.27,2388.09,1.3,47.68,2388.1,8139.06,8.3963,0
60_good,57,-0.0016,-0.0004,642.39,1589.9,553.27,2388.1,1.3,47.39,2388.1,8134.43,8.4713,0
60_good,58,-0.0011,-0.0001,642.74,1588.23,554.02,2388.05,1.3,47.57,2388.14,8137.16,8.4305,0
60_good,59,0.0,0.0002,642.48,1587.68,553.21,2388.08,1.3,47.43,2388.08,8132.27,8.4778,0
60_good,60,0.0033,0.0,642.3,1587.31,552.82,2388.08,1.3,47.56,2388.05,8135.08,8.4377,0
60_good,61,-0.0003,-0.0005,642.88,1590.93,553.55,2388.11,1.3,47.4,2388.09,8136.26,8.4296,0
60_good,62,-0.0004,-0.0005,642.91,1584.11,553.58,2388.03,1.3,47.43,2388.11,8134.93,8.4387,0
60_good,63,-0.0023,-0.0005,642.53,1585.47,553.38,2388.07,1.3,47.29,2388.11,8134.18,8.446,0
60_good,64,-0.0004,0.0004,642.62,1587.04,553.13,2388.09,1.3,47.56,2388.11,8134.84,8.4224,0
60_good,65,-0.0026,0.0004,643.1,1590.29,553.02,2388.08,1.3,47.43,2388.05,8135.76,8.4251,0
60_good,66,-0.0015,-0.0002,642.45,1589.17,554.4,2388.12,1.3,47.55,2388.13,8136.56,8.4743,0
60_good,67,0.0039,0.0003,642.17,1587.3,552.76,2388.06,1.3,47.63,2388.09,8139.21,8.4374,0
60_good,68,0.0001,-0.0004,642.47,1584.26,553.11,2388.12,1.3,47.6,2388.07,8139.17,8.4326,0
60_good,69,-0.001,-0.0,642.81,1587.11,553.94,2388.11,1.3,47.53,2388.06,8134.89,8.4451,0
60_good,70,-0.003,-0.0001,642.59,1594.65,553.84,2388.09,1.3,47.5,2388.07,8132.99,8.4375,0
60_good,71,-0.0018,-0.0004,642.48,1590.17,554.27,2388.11,1.3,47.55,2388.09,8132.61,8.4199,0
60_good,72,-0.0039,-0.0003,642.58,1590.69,553.17,2388.12,1.3,47.45,2388.15,8138.33,8.4293,0
60_good,73,-0.0025,0.0,642.89,1591.5,553.63,2388.09,1.3,47.28,2388.01,8136.58,8.4345,0
60_good,74,0.0021,-0.0003,642.57,1584.33,553.84,2388.08,1.3,47.46,2388.13,8135.34,8.4231,0
60_good,75,0.0023,-0.0,642.71,1590.34,553.23,2388.07,1.3,47.65,2388.08,8137.87,8.3943,0
60_good,76,-0.002,-0.0003,642.1,1588.98,553.95,2388.03,1.3,47.36,2388.12,8136.6,8.4303,0
60_good,77,-0.0017,-0.0005,643.31,1590.56,553.24,2388.13,1.3,47.7,2388.08,8136.33,8.4462,0
60_good,78,-0.0004,-0.0002,643.26,1584.5,553.54,2388.12,1.3,47.49,2388.11,8142.63,8.4375,0
60_good,79,0.0001,-0.0003,642.56,1589.95,553.86,2388.08,1.3,47.44,2388.09,8137.34,8.4239,0
60_good,80,0.0025,-0.0004,642.84,1595.45,553.02,2388.16,1.3,47.47,2388.09,8135.91,8.483,0
60_good,81,0.0014,0.0001,642.71,1590.54,552.75,2388.1,1.3,47.61,2388.16,8139.03,8.4545,0
60_good,82,0.0031,0.0002,642.79,1585.05,552.76,2388.07,1.3,47.52,2388.1,8142.58,8.4244,0
60_good,83,0.0033,-0.0001,642.24,1589.99,552.72,2388.1,1.3,47.45,2388.13,8135.64,8.4413,0
60_good,84,0.0,0.0003,642.03,1589.82,553.54,2388.01,1.3,47.43,2388.05,8135.2,8.4371,0
60_good,85,0.0001,-0.0003,642.49,1587.62,553.13,2388.11,1.3,47.44,2388.08,8137.37,8.4021,0
60_good,86,0.0011,-0.0004,642.59,1589.61,553.63,2388.09,1.3,47.43,2388.1,8136.02,8.4452,0
60_good,87,-0.0018,-0.0002,643.16,1589.59,553.66,2388.05,1.3,47.48,2388.09,8138.93,8.4121,0
60_good,88,0.0013,0.0003,642.81,1589.63,553.92,2388.09,1.3,47.38,2388.1,8137.13,8.4232,0
60_good,89,-0.0,-0.0002,642.3,1603.74,553.11,2388.1,1.3,47.7,2388.04,8139.62,8.3921,0
60_good,90,-0.0011,-0.0004,642.69,1590.54,554.29,2388.09,1.3,47.36,2388.06,8138.28,8.4537,0
60_good,91,-0.0041,-0.0001,642.86,1588.89,553.11,2388.08,1.3,47.51,2388.1,8140.36,8.4689,0
60_good,92,0.0003,-0.0002,643.35,1592.58,553.76,2388.09,1.3,47.67,2388.08,8139.29,8.4545,0
60_good,93,-0.001,0.0001,642.54,1582.42,553.78,2388.08,1.3,47.43,2388.06,8142.24,8.4475,0
60_good,94,0.0021,-0.0,642.5,1587.1,553.5,2388.06,1.3,47.44,2388.12,8139.16,8.469,0
60_good,95,-0.0006,0.0001,642.51,1591.07,554.12,2388.14,1.3,47.6,2388.11,8138.14,8.4657,0
60_good,96,0.0009,-0.0004,642.72,1589.67,553.77,2388.11,1.3,47.31,2388.07,8143.32,8.462,0
60_good,97,-0.0004,0.0,642.36,1589.06,553.23,2388.1,1.3,47.57,2388.08,8135.55,8.4645,0
60_good,98,0.0017,-0.0002,642.68,1586.01,553.34,2388.1,1.3,47.54,2388.06,8143.74,8.4774,0
60_good,99,0.0029,-0.0004,642.71,1589.22,553.2,2388.12,1.3,47.56,2388.14,8142.74,8.4628,0
60_good,100,-0.0001,-0.0003,642.47,1587.22,553.25,2388.1,1.3,47.59,2388.07,8144.33,8.4418,0
60_good,101,0.0035,-0.0004,643.24,1590.59,552.7,2388.03,1.3,47.36,2388.1,8139.76,8.4569,0
60_good,102,-0.0023,-0.0005,643.19,1583.86,553.27,2388.13,1.3,47.67,2388.08,8138.59,8.4491,0
60_good,103,0.0001,-0.0002,642.5,1597.45,553.89,2388.1,1.3,47.63,2388.06,8142.19,8.4503,0
60_good,104,-0.0005,0.0,642.63,1595.18,553.37,2388.09,1.3,47.53,2388.14,8140.31,8.4723,0
60_good,105,0.0002,-0.0003,642.58,1593.8,553.57,2388.05,1.3,47.59,2388.11,8143.25,8.4567,0
60_good,106,-0.0017,0.0001,642.21,1588.56,553.06,2388.13,1.3,47.68,2388.13,8147.95,8.4554,0
60_good,107,-0.0017,0.0002,642.6,1591.71,553.49,2388.09,1.3,47.52,2388.08,8145.04,8.4336,0
60_good,108,0.0024,-0.0004,642.95,1587.13,553.06,2388.09,1.3,47.57,2388.1,8142.88,8.4256,0
60_good,109,-0.0016,-0.0006,642.29,1591.57,552.92,2388.11,1.3,47.56,2388.09,8136.18,8.4354,0
60_good,110,0.0022,-0.0002,642.54,1594.34,552.79,2388.09,1.3,47.59,2388.04,8140.39,8.4388,0
60_good,111,-0.0022,-0.0001,643.16,1594.15,553.75,2388.11,1.3,47.41,2388.15,8140.97,8.4483,0
60_good,112,-0.0014,-0.0002,643.11,1591.99,553.35,2388.11,1.3,47.58,2388.09,8140.43,8.4796,0
60_good,113,0.0049,-0.0,642.45,1592.23,552.96,2388.12,1.3,47.65,2388.12,8148.18,8.4517,0
60_good,114,0.0011,-0.0002,642.69,1594.03,552.43,2388.14,1.3,47.56,2388.12,8150.42,8.4547,0
60_good,115,-0.0017,-0.0003,642.8,1591.34,553.42,2388.11,1.3,47.54,2388.09,8141.3,8.4102,0
60_good,116,-0.0005,0.0001,643.24,1592.96,553.12,2388.07,1.3,47.55,2388.11,8144.59,8.4696,0
60_good,117,-0.0022,-0.0003,643.09,1587.04,552.95,2388.1,1.3,47.6,2388.09,8151.99,8.4731,0
60_good,118,0.001,-0.0005,643.1,1598.22,552.96,2388.15,1.3,47.55,2388.14,8148.26,8.4662,0
60_good,119,0.0031,-0.0005,642.93,1601.9,553.42,2388.04,1.3,47.84,2388.07,8145.54,8.449,0
60_good,120,-0.0001,0.0003,642.95,1589.43,552.7,2388.09,1.3,47.4,2388.11,8148.74,8.4353,0
60_good,121,-0.0029,-0.0003,642.34,1595.83,553.35,2388.09,1.3,47.65,2388.08,8149.56,8.4781,0
61,131,0.0007,0.0003,642.46,1592.28,552.88,2388.14,1.3,47.45,2388.07,8138.71,8.4292,1
61,132,-0.0021,0.0004,642.0,1588.64,554.09,2388.09,1.3,47.53,2388.02,8136.2,8.419,1
61,133,0.0005,-0.0002,642.47,1592.35,553.61,2388.11,1.3,47.24,2388.08,8139.22,8.4334,1
61,134,0.0015,0.0003,642.36,1582.26,553.44,2388.05,1.3,47.53,2388.06,8130.96,8.3946,1
61,135,0.0025,0.0004,643.21,1596.33,553.22,2388.09,1.3,47.72,2388.03,8134.7,8.4134,1
61,136,-0.0003,0.0003,642.43,1591.76,553.44,2388.1,1.3,47.54,2388.08,8130.89,8.4686,1
61,137,-0.0008,-0.0001,642.95,1587.27,553.4,2388.11,1.3,47.47,2388.15,8130.41,8.4121,1
61,138,-0.0025,-0.0001,642.61,1598.31,553.16,2388.13,1.3,47.66,2388.12,8132.0,8.4482,1
61,139,-0.0022,-0.0004,642.62,1591.71,553.06,2388.15,1.3,47.54,2388.15,8122.98,8.4594,1
61,140,-0.0016,-0.0001,642.5,1587.3,553.66,2388.12,1.3,47.68,2388.17,8136.42,8.4524,1
61,141,-0.0025,0.0004,642.5,1587.49,553.33,2388.15,1.3,47.57,2388.08,8138.44,8.4425,1
61,142,0.0001,0.0004,642.85,1590.69,553.44,2388.14,1.3,47.6,2388.1,8125.6,8.4312,1
61,143,-0.0015,-0.0003,642.43,1593.67,552.84,2388.12,1.3,47.7,2388.07,8137.11,8.4455,1
61,144,-0.0018,-0.0005,642.58,1588.43,553.64,2388.15,1.3,47.51,2388.06,8132.72,8.4544,1
61,145,0.0,-0.0002,642.45,1597.18,553.59,2388.11,1.3,47.64,2388.13,8131.89,8.4111,1
61,146,-0.0036,-0.0001,642.53,1589.26,553.81,2388.14,1.3,47.56,2388.09,8135.62,8.4072,1
61,147,-0.0017,-0.0002,643.1,1594.81,553.28,2388.12,1.3,47.52,2388.12,8137.62,8.4345,1
61,148,-0.0007,0.0002,642.86,1592.12,552.8,2388.1,1.3,47.74,2388.14,8133.51,8.4674,1
61,149,-0.0027,0.0003,643.05,1582.65,553.29,2388.09,1.3,47.62,2388.08,8128.39,8.4577,1
61,150,0.0028,0.0004,642.94,1598.53,552.49,2388.08,1.3,47.64,2388.12,8132.81,8.4621,1
61,151,-0.0008,-0.0001,642.88,1595.61,553.62,2388.15,1.3,47.66,2388.11,8135.52,8.4295,1
61,152,-0.0018,-0.0001,642.62,1592.97,553.27,2388.19,1.3,47.75,2388.11,8129.26,8.4453,1
61,153,0.0033,-0.0005,642.38,1584.55,553.78,2388.18,1.3,47.47,2388.17,8128.56,8.5074,1
61,154,-0.0013,0.0003,643.68,1592.9,552.81,2388.17,1.3,47.64,2388.2,8135.42,8.4393,1
61,155,0.0009,-0.0001,642.72,1597.17,552.58,2388.08,1.3,47.62,2388.17,8128.72,8.4733,1
61,156,-0.0013,0.0001,642.85,1599.96,552.4,2388.1,1.3,47.84,2388.13,8126.22,8.4336,1
61,157,0.0001,-0.0003,642.9,1592.84,551.73,2388.14,1.3,47.63,2388.23,8127.21,8.4633,1
61,158,-0.001,-0.0001,642.99,1590.46,552.91,2388.16,1.3,47.52,2388.09,8131.09,8.4536,1
61,159,0.0004,-0.0004,642.73,1593.46,552.53,2388.19,1.3,47.84,2388.16,8127.94,8.4958,1
61,160,-0.0008,0.0001,642.79,1593.67,552.36,2388.13,1.3,47.74,2388.22,8125.52,8.4714,1
61,161,-0.0001,-0.0005,642.44,1595.51,552.29,2388.18,1.3,47.78,2388.17,8126.64,8.4614,1
61,162,-0.0004,0.0004,643.0,1588.71,552.79,2388.18,1.3,47.71,2388.17,8126.22,8.453,1
61,163,-0.0015,-0.0004,642.88,1603.46,552.5,2388.12,1.3,47.72,2388.18,8128.85,8.473,1
61,164,-0.0009,-0.0003,642.63,1595.29,552.18,2388.18,1.3,47.73,2388.21,8123.76,8.4917,1
61,165,-0.0042,-0.0003,643.41,1592.72,551.71,2388.2,1.3,47.96,2388.16,8123.38,8.4988,1
61,166,0.0007,0.0003,643.19,1588.26,552.32,2388.18,1.3,47.87,2388.23,8123.5,8.4349,1
61,167,0.0008,-0.0002,642.91,1598.37,552.45,2388.23,1.3,47.73,2388.26,8120.2,8.4654,1
61,168,0.0034,0.0001,643.16,1596.01,552.31,2388.22,1.3,48.0,2388.18,8122.82,8.4966,1
61,169,-0.0015,-0.0,642.98,1597.45,551.96,2388.2,1.3,47.89,2388.24,8119.22,8.4752,1
61,170,0.0015,-0.0005,643.34,1594.38,552.61,2388.24,1.3,47.62,2388.2,8128.83,8.4989,1
61,171,0.0,-0.0003,643.46,1596.99,551.07,2388.23,1.3,47.85,2388.22,8128.25,8.4697,1
61,172,-0.0006,-0.0003,643.26,1602.37,552.33,2388.23,1.3,47.89,2388.24,8119.73,8.4881,1
61,173,-0.0008,0.0004,643.77,1597.09,551.95,2388.25,1.3,48.02,2388.22,8120.92,8.4641,1
61,174,-0.0004,0.0001,643.32,1603.31,551.88,2388.25,1.3,48.07,2388.28,8121.83,8.4862,1
61,175,0.0002,-0.0001,643.19,1597.03,551.69,2388.28,1.3,48.0,2388.25,8113.57,8.4936,1
61,176,0.0,-0.0003,643.43,1596.56,551.45,2388.27,1.3,48.16,2388.28,8116.74,8.5378,1
61,177,-0.0075,-0.0004,643.12,1599.93,551.77,2388.25,1.3,47.94,2388.24,8117.73,8.5089,1
61,178,-0.0066,0.0001,643.61,1595.91,551.92,2388.27,1.3,47.95,2388.3,8115.33,8.461,1
61,179,-0.0006,0.0003,643.28,1598.9,550.75,2388.28,1.3,48.19,2388.26,8113.12,8.4991,1
61,180,-0.0009,-0.0004,643.52,1599.75,550.73,2388.27,1.3,48.02,2388.36,8113.01,8.5139,1
61,181,0.001,-0.0005,643.78,1604.19,552.09,2388.3,1.3,48.1,2388.23,8113.37,8.5026,1
61,182,0.0018,0.0003,644.06,1606.3,551.3,2388.3,1.3,48.19,2388.33,8116.31,8.5286,1
61,183,0.0014,0.0,643.48,1609.91,551.48,2388.28,1.3,48.21,2388.31,8113.64,8.5365,1
61,184,0.0009,-0.0005,643.93,1596.35,551.31,2388.26,1.3,48.25,2388.32,8111.09,8.5217,1
61,185,-0.0049,0.0,643.39,1604.83,551.12,2388.26,1.3,48.23,2388.27,8109.39,8.519,1
61_good,1,-0.0006,0.0005,641.89,1582.05,554.88,2387.98,1.3,47.15,2388.01,8140.09,8.3703,0
61_good,2,0.0001,0.0004,641.79,1578.38,554.86,2387.97,1.3,47.45,2387.95,8146.75,8.4195,0
61_good,3,-0.0006,-0.0002,641.83,1584.92,555.18,2387.97,1.3,47.1,2388.03,8146.4,8.3592,0
61_good,4,-0.0041,0.0002,642.0,1584.04,554.65,2388.0,1.3,47.17,2387.99,8145.1,8.4005,0
61_good,5,0.0005,0.0001,642.12,1584.25,554.74,2387.99,1.3,47.34,2388.07,8146.28,8.4133,0
61_good,6,0.0017,-0.0002,642.27,1585.73,555.11,2387.97,1.3,47.3,2387.94,8140.21,8.4128,0
61_good,7,0.0005,-0.0003,642.23,1593.23,554.66,2387.98,1.3,47.07,2387.93,8145.9,8.385,0
61_good,8,-0.0016,-0.0,642.01,1585.31,554.06,2387.92,1.3,47.05,2387.96,8139.74,8.4177,0
61_good,9,0.0014,-0.0002,641.74,1582.42,554.63,2388.03,1.3,47.21,2388.03,8140.7,8.3747,0
61_good,10,-0.0011,-0.0004,642.0,1580.05,554.61,2387.96,1.3,46.95,2387.93,8146.36,8.38,0
61_good,11,-0.0037,-0.0004,642.05,1575.01,554.23,2387.97,1.3,47.01,2388.03,8140.96,8.3805,0
61_good,12,-0.0015,0.0,642.55,1587.68,554.7,2388.0,1.3,47.15,2387.97,8142.87,8.3746,0
61_good,13,0.0023,-0.0003,642.31,1585.1,553.9,2387.98,1.3,47.25,2388.03,8145.51,8.4255,0
61_good,14,-0.001,0.0002,641.96,1587.93,555.1,2388.0,1.3,47.1,2387.95,8143.47,8.3739,0
61_good,15,-0.0024,0.0003,642.0,1585.8,554.76,2387.98,1.3,47.26,2388.01,8141.88,8.3552,0
61_good,16,0.0011,0.0002,641.89,1581.62,554.14,2388.03,1.3,47.12,2387.95,8144.4,8.4071,0
61_good,17,-0.0032,0.0002,642.53,1586.79,554.42,2387.94,1.3,47.27,2387.99,8144.65,8.4034,0
61_good,18,0.0033,0.0001,642.6,1575.71,555.31,2387.98,1.3,46.88,2387.99,8153.12,8.3795,0
61_good,19,0.0024,-0.0005,641.74,1582.14,555.05,2388.01,1.3,46.97,2387.99,8142.43,8.3878,0
61_good,20,-0.0007,-0.0005,641.97,1587.01,555.09,2388.08,1.3,47.2,2388.0,8141.07,8.4138,0
61_good,21,0.0026,-0.0004,642.09,1582.89,554.28,2388.07,1.3,46.94,2388.0,8142.87,8.3585,0
61_good,22,0.0013,-0.0001,642.7,1581.77,555.13,2387.93,1.3,47.15,2388.02,8145.08,8.3578,0
61_good,23,0.0037,0.0004,641.81,1580.59,554.78,2388.01,1.3,47.27,2387.98,8145.57,8.3866,0
61_good,24,-0.0015,-0.0005,641.85,1577.6,554.63,2388.0,1.3,47.08,2387.95,8149.13,8.4012,0
61_good,25,-0.0005,-0.0005,641.85,1578.67,555.86,2387.96,1.3,47.26,2388.02,8141.9,8.3949,0
61_good,26,0.0011,0.0,642.24,1583.09,553.89,2388.02,1.3,47.11,2387.98,8141.34,8.4021,0
61_good,27,-0.003,-0.0001,642.25,1581.72,554.33,2388.02,1.3,47.18,2388.0,8147.11,8.3937,0
61_good,28,0.0011,-0.0,641.91,1582.38,554.47,2387.99,1.3,47.2,2387.97,8143.83,8.402,0
61_good,29,0.0023,0.0001,641.79,1575.95,554.18,2388.01,1.3,47.06,2387.99,8143.03,8.4149,0
61_good,30,0.0001,0.0001,642.08,1585.37,554.43,2388.01,1.3,47.05,2388.01,8151.15,8.3939,0
61_good,31,-0.0013,-0.0002,642.33,1585.71,554.58,2388.03,1.3,47.18,2388.01,8148.15,8.3444,0
61_good,32,-0.0032,-0.0,642.28,1583.93,554.3,2387.98,1.3,47.24,2387.97,8148.58,8.3807,0
61_good,33,0.0015,-0.0001,642.21,1590.48,555.39,2387.97,1.3,47.13,2387.96,8148.23,8.3923,0
61_good,34,-0.0042,-0.0002,641.99,1584.07,554.38,2388.0,1.3,47.15,2387.96,8141.86,8.4201,0
61_good,35,-0.0002,-0.0005,642.07,1587.29,554.25,2388.01,1.3,47.15,2388.01,8141.98,8.3906,0
61_good,36,0.0032,-0.0005,642.39,1584.89,554.54,2388.01,1.3,47.04,2387.97,8148.56,8.3573,0
61_good,37,-0.0008,0.0,642.13,1581.72,554.3,2388.01,1.3,47.26,2387.98,8146.35,8.4442,0
61_good,38,0.0048,-0.0004,641.21,1589.07,554.33,2387.97,1.3,47.14,2388.01,8142.68,8.3642,0
61_good,39,0.0041,0.0001,642.09,1584.27,555.02,2387.98,1.3,47.03,2388.02,8142.46,8.395,0
61_good,40,-0.0035,-0.0002,641.85,1583.34,554.79,2387.93,1.3,47.02,2387.97,8146.48,8.3994,0
61_good,41,-0.0037,-0.0005,641.97,1587.64,554.85,2388.0,1.3,47.21,2387.96,8147.77,8.4249,0
61_good,42,-0.0017,0.0003,641.62,1591.73,554.25,2387.94,1.3,47.18,2388.02,8143.61,8.3768,0
61_good,43,0.0047,0.0001,641.91,1589.55,555.57,2387.96,1.3,47.1,2388.01,8140.65,8.34,0
61_good,44,0.0015,-0.0003,642.05,1578.17,555.3,2388.02,1.3,47.08,2388.0,8147.71,8.3719,0
61_good,45,-0.0032,-0.0,641.65,1586.51,554.9,2388.0,1.3,47.05,2387.99,8145.58,8.3898,0
61_good,46,-0.0018,-0.0004,642.19,1588.03,554.57,2388.0,1.3,46.86,2387.98,8142.09,8.3876,0
61_good,47,0.0022,-0.0004,641.67,1588.11,554.74,2387.99,1.3,47.18,2387.99,8141.56,8.4041,0
61_good,48,-0.0001,0.0003,641.84,1581.37,554.26,2388.04,1.3,47.06,2388.02,8146.37,8.3623,0
61_good,49,0.0007,-0.0002,641.76,1588.59,554.41,2388.0,1.3,47.16,2387.95,8143.24,8.3832,0
61_good,50,0.0022,0.0,642.18,1582.93,554.42,2388.04,1.3,47.08,2388.01,8136.16,8.3822,0
61_good,51,-0.0007,-0.0002,641.99,1579.3,554.59,2387.96,1.3,47.22,2388.04,8139.89,8.4142,0
61_good,52,-0.0029,-0.0003,641.86,1580.56,554.23,2388.0,1.3,47.22,2388.02,8145.85,8.365,0
61_good,53,0.0007,-0.0003,642.47,1586.23,554.15,2387.94,1.3,47.17,2387.96,8144.01,8.3936,0
61_good,54,-0.0001,0.0002,642.38,1586.48,555.23,2388.04,1.3,46.95,2387.99,8149.75,8.435,0
61_good,55,0.0019,-0.0005,641.72,1585.31,555.09,2387.98,1.3,47.09,2388.04,8143.65,8.4087,0
61_good,56,0.0013,-0.0003,641.93,1590.56,553.98,2388.02,1.3,47.11,2388.04,8137.38,8.4214,0
61_good,57,-0.0015,0.0003,642.11,1591.0,554.46,2387.96,1.3,47.31,2388.03,8145.66,8.3901,0
61_good,58,0.0035,0.0003,642.38,1577.57,554.3,2388.06,1.3,47.31,2388.02,8142.76,8.4206,0
61_good,59,0.0005,0.0,641.83,1578.49,554.14,2388.03,1.3,47.28,2387.99,8139.62,8.376,0
61_good,60,0.0003,0.0,642.02,1589.47,554.26,2387.96,1.3,47.02,2387.97,8146.46,8.3747,0
61_good,61,-0.0014,-0.0003,641.75,1586.87,553.33,2387.96,1.3,47.06,2387.99,8144.95,8.4035,0
61_good,62,-0.0034,-0.0002,641.97,1586.62,554.32,2388.06,1.3,47.34,2388.05,8142.36,8.3937,0
61_good,63,0.0025,0.0003,642.33,1578.93,555.39,2388.03,1.3,47.17,2388.0,8142.41,8.3907,0
61_good,64,0.0043,-0.0001,641.85,1578.78,554.03,2388.02,1.3,47.03,2387.97,8147.43,8.3881,0
61_good,65,-0.0005,0.0004,641.92,1593.04,554.8,2388.01,1.3,47.05,2388.02,8146.9,8.3848,0
61_good,66,-0.0026,0.0004,641.82,1579.52,554.86,2388.06,1.3,47.17,2388.06,8138.87,8.4221,0
61_good,67,0.0004,0.0004,641.98,1587.95,554.55,2388.01,1.3,47.47,2388.0,8145.73,8.3937,0
61_good,68,0.0015,-0.0002,642.33,1581.95,553.83,2388.03,1.3,47.1,2388.01,8140.43,8.4226,0
61_good,69,0.0044,-0.0005,642.52,1586.61,553.82,2388.05,1.3,47.24,2388.0,8145.55,8.423,0
61_good,70,0.0004,-0.0002,641.92,1583.42,554.57,2387.97,1.3,47.16,2387.92,8143.73,8.4042,0
61_good,71,-0.0017,0.0001,642.07,1585.89,554.38,2388.01,1.3,47.33,2388.02,8138.03,8.3964,0
61_good,72,0.0012,-0.0002,641.76,1584.05,553.74,2388.01,1.3,47.18,2388.0,8145.16,8.4001,0
61_good,73,0.001,0.0004,642.0,1582.83,554.5,2388.01,1.3,47.2,2388.03,8145.96,8.4301,0
61_good,74,-0.0009,0.0003,641.93,1591.63,554.43,2387.95,1.3,47.23,2387.98,8139.18,8.4179,0
61_good,75,-0.0006,0.0004,641.81,1578.93,554.35,2387.96,1.3,47.15,2388.02,8143.92,8.4335,0
61_good,76,0.0014,-0.0004,641.9,1586.43,553.85,2388.06,1.3,47.28,2387.96,8142.51,8.4246,0
61_good,77,-0.0037,-0.0002,642.0,1586.88,554.98,2387.97,1.3,47.28,2388.04,8139.0,8.4016,0
61_good,78,-0.0012,0.0004,642.26,1591.1,554.76,2388.03,1.3,47.26,2387.99,8148.51,8.4035,0
61_good,79,0.0007,0.0003,642.24,1586.79,554.68,2388.05,1.3,47.27,2388.0,8138.56,8.3551,0
61_good,80,-0.0008,-0.0001,641.89,1587.15,555.12,2388.08,1.3,47.24,2388.04,8142.29,8.4408,0
61_good,81,-0.0012,-0.0,641.88,1586.76,554.67,2387.99,1.3,47.35,2388.01,8143.76,8.3919,0
61_good,82,-0.0033,0.0004,642.8,1574.88,554.61,2388.02,1.3,47.15,2388.06,8136.11,8.3809,0
61_good,83,-0.0014,-0.0003,642.04,1583.72,555.02,2388.04,1.3,47.11,2388.02,8140.37,8.4119,0
61_good,84,0.0038,-0.0003,642.09,1586.25,554.27,2388.06,1.3,47.22,2388.01,8139.32,8.4244,0
61_good,85,-0.0012,-0.0004,642.28,1588.18,554.18,2388.0,1.3,47.23,2388.05,8138.15,8.4345,0
61_good,86,-0.0011,-0.0001,642.57,1590.3,554.58,2388.02,1.3,47.32,2388.08,8147.17,8.3969,0
61_good,87,-0.0032,-0.0001,642.54,1585.19,554.57,2388.01,1.3,47.24,2388.01,8142.62,8.4166,0
61_good,88,-0.0004,-0.0002,642.04,1585.31,554.33,2387.96,1.3,47.33,2388.02,8144.09,8.43,0
61_good,89,-0.0007,-0.0002,642.26,1582.51,554.34,2388.07,1.3,47.34,2388.02,8147.23,8.4174,0
61_good,90,0.0011,-0.0003,642.21,1587.9,555.15,2388.03,1.3,47.21,2388.07,8142.93,8.3782,0
61_good,91,0.0034,-0.0004,642.37,1589.64,554.21,2388.05,1.3,47.18,2388.04,8139.71,8.41,0
61_good,92,0.0002,-0.0002,642.0,1587.8,554.08,2388.04,1.3,47.39,2387.98,8138.77,8.4022,0
61_good,93,-0.0011,0.0001,642.0,1586.87,554.15,2388.02,1.3,47.2,2388.05,8143.33,8.413,0
61_good,94,-0.0,0.0004,642.82,1582.0,554.18,2388.06,1.3,47.37,2388.03,8141.29,8.4016,0
61_good,95,-0.0002,0.0003,642.63,1584.47,554.37,2388.01,1.3,47.29,2388.07,8143.06,8.3972,0
61_good,96,0.0016,0.0004,641.62,1584.04,553.98,2388.05,1.3,47.28,2388.05,8138.71,8.4311,0
61_good,97,0.0041,-0.0003,642.41,1579.94,554.18,2388.03,1.3,47.39,2388.02,8140.89,8.4489,0
61_good,98,0.0008,0.0,641.96,1587.57,555.13,2388.05,1.3,47.28,2388.01,8144.06,8.4185,0
61_good,99,-0.001,-0.0,642.37,1590.9,554.38,2388.01,1.3,47.17,2387.99,8141.44,8.369,0
61_good,100,0.0014,-0.0003,642.69,1578.91,554.65,2388.04,1.3,47.26,2388.0,8138.07,8.3907,0
61_good,101,0.0027,-0.0001,642.62,1590.11,553.96,2388.0,1.3,47.37,2388.09,8142.41,8.4301,0
61_good,102,0.0043,-0.0003,641.55,1585.13,553.98,2388.02,1.3,47.12,2388.08,8144.21,8.3845,0
61_good,103,0.0001,-0.0002,641.96,1588.47,554.44,2388.02,1.3,47.2,2388.05,8142.43,8.4257,0
61_good,104,0.0004,0.0002,642.4,1587.35,554.0,2388.02,1.3,47.35,2388.07,8143.37,8.4298,0
61_good,105,0.0044,0.0003,641.59,1582.51,553.74,2388.03,1.3,47.26,2388.05,8141.2,8.4149,0
61_good,106,0.0006,-0.0002,642.01,1584.72,554.34,2388.08,1.3,47.29,2388.12,8142.57,8.4242,0
61_good,107,-0.0018,0.0002,642.56,1577.88,554.33,2388.02,1.3,47.31,2388.07,8138.82,8.4177,0
61_good,108,-0.0032,-0.0004,642.41,1585.26,553.98,2388.05,1.3,47.24,2388.05,8135.48,8.4148,0
61_good,109,-0.0008,-0.0003,642.25,1585.13,554.2,2388.0,1.3,47.32,2388.1,8137.84,8.3877,0
61_good,110,-0.0001,-0.0001,641.52,1587.14,554.15,2388.03,1.3,47.34,2388.02,8141.59,8.3902,0
61_good,111,-0.0003,-0.0004,642.64,1587.55,553.27,2388.02,1.3,47.42,2388.13,8136.84,8.422,0
